muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,timestamp
VA_Herndon,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,45.0,45.0,5.0,5.0,1.5,1.5,0.6363636363636364,2024-06-28 16:51:21
VT_Hardwick,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,35.0,,,1.5,1.0,0.5,2024-06-28 16:50:26
WA_Chelan,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.0,2.0,2.0,1.0,0.5,2024-06-28 16:49:36
WI_Hartland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,1.0,1.0,0.2142857142857142,2024-06-28 16:46:11
WI_LakeMills,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,22.5,10.0,,,1.5,1.0,0.4444444444444444,2024-06-28 16:45:30
WI_MukwonagoTown,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,27.5,35.0,2.0,2.0,3.0,2.0,0.0,2024-06-28 16:44:42
WY_Rawlins,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,35.0,30.0,1.75,3.0,2.0,2.0,0.0,2024-06-28 16:42:01
AL_Eufaula,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,45.0,2.25,2.5,1.5,1.0,0.5,2024-06-28 18:26:17
AZ_Guadalupe,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,30.0,30.0,,,2.0,2.0,0.8,2024-06-28 18:24:20
AZ_Tolleson,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,10.0,2.0,2.0,2.0,2.0,0.2,2024-06-28 18:23:42
AZ_Yuma,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,1.0,1.0,2.0,1.0,0.15,2024-06-28 18:23:32
CA_Anaheim,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.0,2.0,2.0,1.0,0.4375,2024-06-28 18:23:21
CA_Buellton,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,35.0,,,1.0,1.0,0.8333333333333334,2024-06-28 18:22:27
CA_DelMar,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,1.0,1.0,2.0,2.0,0.5714285714285714,2024-06-28 18:21:04
CA_PortolaValley,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,1.0,1.0,0.0,2024-06-28 18:17:27
CA_RanchoSantaMargarita,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,1.0,1.0,0.2222222222222222,2024-06-28 18:17:20
CA_SealBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,2.0,2.0,1.0,1.0,0.5,2024-06-28 18:16:21
FL_NorthMiamiBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,30.0,3.0,3.0,1.0,1.0,0.4285714285714285,2024-06-28 18:08:33
FL_StCloud,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,35.0,25.0,3.0,3.0,1.2,1.0,0.2222222222222222,2024-06-28 18:07:18
GA_Eastman,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,,,9.0,2.5,1.0,1.0,0.6666666666666666,2024-06-28 18:06:02
GA_Fairburn,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,48.0,48.0,1.0,1.0,2.0,2.0,0.4444444444444444,2024-06-28 18:06:00
GA_Washington,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,30.0,40.0,1.0,1.0,5.5,5.5,0.5,2024-06-28 18:04:28
ID_Lewiston,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,2.0,0.75,2024-06-28 18:02:08
IL_Pinckneyville,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,12.0,1.0,1.0,2.0,2.0,0.6666666666666666,2024-06-28 17:56:44
IL_RockIsland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,2.5,2.0,2.0,1.0,0.3846153846153846,2024-06-28 17:56:19
IL_Willowbrook,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,20.0,35.0,2.0,2.0,1.0,1.0,0.2,2024-06-28 17:55:15
IN_Brownstown,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,2.0,4.0,0.0,2024-06-28 17:54:41
IN_Cumberland,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,40.0,0.5,0.5,1.0,2.0,1.0,2024-06-28 17:54:32
IN_Dyer,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.3333333333333333,2024-06-28 17:54:26
KS_PrairieVillage,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,36.0,35.0,2.0,2.5,2.0,2.0,0.5454545454545454,2024-06-28 17:52:01
KY_Erlanger,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,40.0,50.0,3.0,3.0,2.0,1.0,0.0769230769230769,2024-06-28 17:51:23
MA_Boston,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,77.5,65.0,2.0,2.0,0.75,0.7,0.5263157894736842,2024-06-28 17:49:40
MA_Dedham,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,50.0,38.0,15.0,15.0,1.5,1.0,0.4,2024-06-28 17:49:25
MA_Hamilton,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,3.0,3.0,1.0,1.0,0.5,2024-06-28 17:49:11
MA_Nantucket,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,,,1.0,1.0,0.6,2024-06-28 17:48:40
MA_OakBluffs,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,26.0,32.0,,,2.0,1.0,0.5,2024-06-28 17:48:35
MD_Baltimore,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,35.0,3.0,2.0,1.0,1.0,0.25,2024-06-28 17:47:43
MI_Genoa,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,2.0,0.2352941176470588,2024-06-28 17:44:33
MI_PortHuron,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,31.0,50.0,2.5,2.5,1.0,1.0,0.4,2024-06-28 17:42:38
MN_Hutchinson,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,40.0,4.0,6.0,1.0,1.0,0.25,2024-06-28 17:39:20
MN_Rockford,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,1.0,1.0,0.2,2024-06-28 17:37:38
NC_Wilkesboro,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,,,2.0,2.0,0.0,2024-06-28 17:30:21
NH_Portsmouth,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,2.0,1.0,0.5,2024-06-28 17:28:13
NJ_Stratford,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,18.5,10.0,3.5,6.0,1.0,1.0,0.3333333333333333,2024-06-28 17:24:01
NY_Amherst,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,2.0,2.0,2.0,2.0,0.4285714285714285,2024-06-28 17:22:32
NY_Bronxville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,60.0,72.0,3.0,5.0,2.0,2.0,0.6666666666666666,2024-06-28 17:22:13
NY_Huntington,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,25.0,24.0,2.0,2.0,1.0,1.0,0.3,2024-06-28 17:21:21
OH_Lordstown,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,50.0,2.0,2.0,2.0,2.0,0.25,2024-06-28 17:17:16
OH_MiamiTownshipClermont,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,3.0,3.0,9.0,9.0,0.4285714285714285,2024-06-28 17:16:57
OR_MiltonFreewater,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,2.0,1.0,0.75,2024-06-28 17:12:10
PA_Blakely,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,5.0,5.0,2.0,2.0,0.3333333333333333,2024-06-28 17:10:45
PA_EastGreenville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,0.0,1.0,1.0,19.0,15.0,4.0,4.0,2.0,2.0,0.25,2024-06-28 17:09:52
PA_Harris,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,3.0,3.0,2.0,1.0,0.3333333333333333,2024-06-28 17:09:02
PA_NewHolland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,,,2.0,2.0,0.2,2024-06-28 17:07:13
PA_Stroudsburg,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,36.0,35.0,3.0,4.0,2.5,10.0,0.3333333333333333,2024-06-28 17:05:32
TX_BigLake,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,25.0,2.0,2.0,2.5,4.0,0.5,2024-06-28 17:00:02
TX_Frisco,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,3.0,2.0,2.0,1.0,0.3111111111111111,2024-06-28 16:58:08
TX_RoundRock,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.5,2.0,2.0,2.0,0.3888888888888889,2024-06-28 16:55:23
TX_TexasCity,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,22.5,30.0,2.0,2.0,2.0,2.0,0.5,2024-06-28 16:54:22
UT_Providence,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,,,,,1.5,2.0,0.5,2024-06-28 16:52:48
VT_Newport,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,46.0,72.0,,,2.0,1.0,0.4,2024-06-28 16:50:22
WI_Brookfield,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,2.0,2.0,1.0,1.0,0.6666666666666666,2024-06-28 16:47:17
WV_Hinton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,2024-06-28 16:42:47
AL_Madison,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.5,2.0,0.4285714285714285,2024-06-28 18:26:04
AR_Clarksville,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,25.0,25.0,35.0,2.0,2.0,0.3333333333333333,2024-06-28 18:25:30
CA_Lodi,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,52.5,75.0,1.5,1.0,2.0,2.0,0.5,2024-06-28 18:19:15
CA_Needles,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,0.4,2024-06-28 18:18:12
CA_Pittsburg,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,2.0,2.0,2.0,2.0,0.2692307692307692,2024-06-28 18:17:42
CA_Riverside,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,2.0,0.4444444444444444,2024-06-28 18:17:09
CO_Fountain,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,30.0,2.0,2.0,1.5,1.0,0.8571428571428571,2024-06-28 18:14:15
CO_Westminster,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,,,1.0,2.0,0.4,2024-06-28 18:13:16
CT_Hamden,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,40.0,60.0,2.0,2.0,2.0,1.0,0.5294117647058824,2024-06-28 18:12:09
CT_Woodbury,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,35.0,2.5,2.5,2.0,2.0,0.5,2024-06-28 18:11:12
FL_Pahokee,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,,,1.5,1.0,0.375,2024-06-28 18:08:20
GA_Newnan,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,2.0,1.0,0.5,2024-06-28 18:05:18
IA_NorthLiberty,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,20.0,20.0,2.0,2.0,2.0,1.0,0.3,2024-06-28 18:02:51
ID_Meridian,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,35.0,20.0,7.5,7.5,4.0,10.0,0.8,2024-06-28 18:02:05
IL_Itasca,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,34.0,34.0,2.75,3.0,2.0,2.0,0.2,2024-06-28 17:58:47
IL_ProspectHeights,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,35.0,30.0,2.0,2.0,2.0,3.0,0.0,2024-06-28 17:56:36
IL_Schaumburg,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,10.25,2.0,1.0,1.0,0.3076923076923077,2024-06-28 17:56:02
IN_Bremen,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,1.0,1.0,0.6,2024-06-28 17:54:46
IN_Shelbyville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,27.5,20.0,,,2.0,2.0,0.4444444444444444,2024-06-28 17:53:31
KY_Columbia,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,2.0,2.0,2.0,2.0,0.2857142857142857,2024-06-28 17:51:37
LA_AmiteCity,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,45.0,2.0,2.0,2.0,1.0,0.3333333333333333,2024-06-28 17:50:38
LA_Jonesboro,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,67.5,100.0,,,1.0,1.0,0.6,2024-06-28 17:50:26
MA_Belchertown,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,,,3.0,3.0,2.0,2.0,0.5714285714285714,2024-06-28 17:49:46
MA_Ludlow,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,,1.0,0.0,1.0,0.0,0.0,,,2.5,2.0,2.0,2.0,0.5,2024-06-28 17:48:55
MI_Ferrysburg,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,2.0,2.0,0.2,2024-06-28 17:44:39
MI_Troy,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,23.5,10.0,25.0,40.0,2.0,1.0,0.4375,2024-06-28 17:41:25
MN_Plymouth,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,,1.0,0.0,1.0,0.0,1.0,15.5,15.0,1.5,1.0,2.0,2.0,0.7142857142857143,2024-06-28 17:37:59
MO_Maplewood,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,3.0,3.0,1.75,1.0,0.6,2024-06-28 17:35:07
MO_Warrensburg,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,2.0,2.0,1.75,1.0,0.25,2024-06-28 17:33:53
MS_Gulfport,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,47.5,35.0,3.0,3.0,1.5,2.0,0.3043478260869565,2024-06-28 17:33:18
NJ_Pleasantville,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,48.0,48.0,2.5,2.5,2.0,3.0,0.2222222222222222,2024-06-28 17:24:43
NY_ColonieVillage,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,25.0,2.0,2.0,2.0,2.0,0.3333333333333333,2024-06-28 17:22:00
OH_Fairlawn,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,2.5,2.5,2.0,1.0,0.32,2024-06-28 17:18:04
OH_Louisville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,15.0,2.0,2.0,1.5,1.0,0.0,2024-06-28 17:17:12
OH_Middletown,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,35.0,1.25,0.5,1.5,1.0,0.375,2024-06-28 17:16:56
OK_Mustang,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,27.5,35.0,3.0,2.0,2.0,2.0,0.25,2024-06-28 17:13:45
OK_Skiatook,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,15.0,1.5,1.0,1.0,1.0,0.1,2024-06-28 17:13:21
OR_Boardman,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,2.0,2.0,2.0,2.0,0.6666666666666666,2024-06-28 17:12:51
OR_Medford,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,1.0,0.2307692307692307,2024-06-28 17:12:14
OR_Pendleton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,4.0,2.0,3.0,1.0,1.0,2024-06-28 17:11:56
OR_Sandy,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,45.0,2.0,2.0,2.0,1.0,0.125,2024-06-28 17:11:47
PA_Coraopolis,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,22.5,35.0,2.0,2.0,2.0,2.0,0.6666666666666666,2024-06-28 17:10:07
PA_Lititz,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,20.0,2.0,1.0,1.5,2.0,0.4,2024-06-28 17:08:14
